id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,move_count
InpFyFEv,True,1498679678032.0,1498680623325.0,100,mate,black,20+0,superdivinus,1349,incompetentf,1267,e4 Nf6 Nc3 d5 d3 dxe4 Nxe4 Nxe4 dxe4 Qxd1+ Kxd1 e5 Nf3 Nc6 Bb5 Bg4 h3 O-O-O+ Ke1 Bxf3 gxf3 Nd4 Bd3 Nxf3+ Ke2 Nd4+ Ke3 g6 Rd1 Bh6+ f4 Bxf4+ Kf2 f5 Bxf4 exf4 exf5 Nxf5 Rd2 Rhe8 Bxf5+ gxf5 Rxd8+ Kxd8 Kf3 Kd7 Kxf4 Re2 Rd1+ Ke8 Kxf5 Rxc2 Re1+ Kf8 Kf6 Rf2+ Kg5 Rg2+ Kf4 Rxb2 h4 Rxa2 Rf1 Kg8 Kf5 c5 Kf6 Ra6+ Ke7 b5 h5 b4 Rg1+ Kh8 Kf7 h6 Rg8+ Kh7 Rg7+ Kh8 Kf8 Rf6+ Rf7 Rxf7+ Kxf7 a5 Kg6 a4 Kxh6 a3 Kg6 a2 h6 a1=Q Kf7 Kh7 Kf8 Kxh6 Kg8 Qg7#,B02,Alekhine Defense: Scandinavian Variation,4,100
4ivOJPLL,True,1497981025418.0,1497981898596.0,68,mate,black,7+9,bleda,1301,the2001,1291,e3 e5 d3 d5 Be2 f5 Nf3 Nc6 c3 e4 Nd4 Nxd4 cxd4 Be6 O-O Bd6 dxe4 fxe4 Bb5+ Bd7 Bxd7+ Qxd7 Qh5+ g6 Qxd5 O-O-O Qxe4 Re8 Qd5 Bxh2+ Kh1 Qxd5 Kxh2 Nf6 f3 h5 Nc3 Qc4 Re1 g5 g3 g4 f4 h4 gxh4 Rxh4+ Kg3 Reh8 b3 Qxc3 Ba3 Rh3+ Kg2 Rxe3 Rxe3 Qxe3 Bc1 Qh3+ Kf2 Qf3+ Ke1 Rh1+ Kd2 Ne4+ Kc2 Qc3+ Kb1 Qxc1#,A00,Van't Kruijs Opening,1,68
7KVHHNea,True,1435370000000.0,1435370000000.0,64,resign,black,5+8,superbrax,1274,anudeep_nani1501,1435,e4 e5 Nf3 Qf6 a4 Bc5 c3 Nh6 b4 Bf8 Bb2 d6 Bc4 a6 O-O Qg6 g3 Bg4 Be2 Bh3 Nh4 Qf6 Re1 g5 Nf5 Nxf5 exf5 Bxf5 a5 b5 Ra3 Bg6 c4 c6 Rf3 Qe6 cxb5 cxb5 Rc3 Nd7 Rc7 h5 g4 hxg4 Bxg4 Bf5 f3 Kd8 d4 Bxg4 fxg4 Kxc7 dxe5 d5 Bd4 Kd8 Qc2 Qxg4+ Kh1 Qxd4 Rc1 Qxe5 Qc8+ Rxc8,C40,King's Pawn Game: McConnell Defense,4,64
xtdvNSoe,True,1495830000000.0,1495830000000.0,23,resign,white,10+0,sinneba,1527,asianindahouse,1507,Nf3 e5 Nxe5 f5 e3 Bc5 Qh5+ g6 Nxg6 hxg6 Qxh8 Kf7 Bc4+ d5 Qh7+ Kf8 Bb3 f4 O-O Qg5 exf4 Qxf4 Bxd5,A04,Zukertort Opening: Ross Gambit,2,23
mkKSL3Ev,True,1503540000000.0,1503540000000.0,135,mate,white,10+0,majid_alsalhi,1951,avelez8,1729,e4 e6 d4 d5 e5 c5 c3 Qb6 Nf3 Nc6 a3 Bd7 Be2 Be7 O-O Nh6 dxc5 Bxc5 b4 Be7 Be3 Qc7 c4 dxc4 Bxc4 Nf5 Bf4 O-O Nbd2 Rad8 Qe2 Ncd4 Nxd4 Nxd4 Qg4 Nf5 Rac1 Qb6 Nf3 Bb5 Bg5 Bxc4 Rxc4 Bxg5 Nxg5 Rd4 Rxd4 Qxd4 Qxd4 Nxd4 Rd1 Nc2 Rd7 h6 Ne4 Rb8 Nd6 Nxa3 Rxf7 Nc4 Nxc4 Rc8 Rf4 b5 Ne3 Rc1+ Nf1 Rb1 g3 a5 bxa5 b4 a6 b3 a7 Ra1 Rb4 Rxa7 Rxb3 Kf7 Ne3 Kg6 f4 Rd7 Kf2 h5 h4 Kf7 Rb6 Rc7 Ke2 Rd7 Nc4 Ke7 Nd6 Rc7 Rb7 Rd7 Rxd7+ Kxd7 Kd3 Ke7 Kc4 Kd7 Kc5 Ke7 Kc6 Kd8 Nf7+ Ke7 Ng5 Kd8 Nxe6+ Ke7 Nxg7 Kf7 Nxh5 Ke6 g4 Kf7 f5 Kg8 e6 Kf8 Kd7 Kg8 f6 Kh8 g5 Kg8 g6 Kh8 e7 Kg8 e8=R#,C02,French Defense: Advance Variation |  Main Line,11,135
nzEmyraz,True,1458590000000.0,1458590000000.0,27,mate,white,15+0,joniko,1836,bigbiscuit599,1500,e4 e5 Nf3 f6 Nxe5 fxe5 Qh5+ Ke7 Qxe5+ Kf7 Qd5+ Kg6 Qf5+ Kh6 d4+ g5 h4 Qf6 hxg5+ Kg7 gxf6+ Kf7 Bc4+ d5 Bxd5+ Ke8 Qxc8#,C40,King's Pawn Game: Damiano Defense,4,27
1TsWfytS,True,1476883861360.0,1476885069593.0,65,resign,white,15+0,uraffaele,1750,alvarovix,1863,e3 e5 b3 d5 Bb2 Bd6 Ne2 Nf6 Ng3 Nc6 Nh5 O-O Qf3 Be6 Nxf6+ Qxf6 Qxf6 gxf6 Bb5 Nb4 Na3 a6 Be2 c5 c3 Nc6 c4 d4 Bf3 f5 Bxc6 bxc6 O-O Kh8 f4 f6 Nc2 a5 Ne1 Rg8 Nf3 Rg4 g3 a4 Kg2 a3 Bc1 e4 Ne1 d3 h3 Rg6 Kh2 h5 Ng2 Rag8 Bxa3 Rxg3 Nh4 Kh7 Bb2 Be7 a4 Ra8 Kxg3,A00,Van't Kruijs Opening,1,65
iJubJD4Y,True,1503620000000.0,1503620000000.0,93,resign,white,10+0,marinaldodelphi,1696,saviter,1722,d4 d5 e4 dxe4 Bb5+ Bd7 Nc3 Bxb5 Nxb5 a6 Nc3 Nf6 Bg5 e6 Bxf6 gxf6 Nxe4 Bb4+ c3 Ba5 Qf3 f5 Nc5 Nc6 Nxb7 Qd5 Qxd5 exd5 Nf3 Rb8 Nxa5 Nxa5 b4 Nc4 O-O Kd7 Rfe1 h5 Ne5+ Nxe5 Rxe5 h4 Rxf5 h3 Re1 hxg2 Rxf7+ Kc6 Re6+ Kb7 Ree7 Rbc8 Rd7 Kc6 a4 Rhg8 Rde7 Kd6 Re5 Rg6 a5 Rh8 f4 Rxh2 Rg5 Rgh6 Rxg2 Rh1+ Kf2 Ke6 Rxc7 Rf6 Rc6+ Kf7 Rxf6+ Kxf6 Rg5 Rc1 Rg3 Kf5 Rf3 Ke4 f5 Rc2+ Kg3 Rc1 f6 Rg1+ Kf2 Rg8 f7 Rf8 Kg3,D00,Blackmar-Diemer Gambit,3,93
fP7jQopo,True,1504160705596.0,1504160816953.0,28,resign,black,10+0,blessedup,1898,st2orm,2055,Nf3 d5 c4 e6 g3 c5 cxd5 exd5 d4 Nc6 b3 Nf6 Bb2 Be7 Bg2 O-O O-O Ne4 Nfd2 Nxd4 Nxe4 dxe4 Bxe4 Bh3 Re1 Bf6 Qc2 Nxc2,A13,English Opening: Agincourt Defense |  Catalan Defense,6,28
yJ64KTDZ,True,1503909506493.0,1503910078001.0,54,mate,black,10+0,chesswith666,1038,pavel240208,1380,e4 c5 Nf3 Nc6 Bb5 Qb6 c4 a6 Ba4 d6 O-O Bd7 Nc3 Qb4 b3 Nf6 Qc2 g6 d3 Bg7 Bg5 h6 Bxf6 Bxf6 Nd5 Qa5 Nxf6+ exf6 Rae1 Nb4 Qc3 Bxa4 bxa4 Qxa4 Ra1 Ke7 d4 Nxa2 Qb2 Qxc4 Rxa2 b5 Qa1 Qb4 Rxa6 Rxa6 Qxa6 cxd4 Rd1 Qb3 Rxd4 Qb1+ Ne1 Qxe1#,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,54
vP1D6cZF,False,1498710000000.0,1498710000000.0,24,resign,black,8+4,tidalbutt,1413,tornadito,1425,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 Qb6 Be3 Qxb2 Nd2 e6 Nc4 Qc3+ Bd2 Qf6 Nd6+ Bxd6 f3 Qh4+ g3 Bxg3+ hxg3 Qxh1,B21,Sicilian Defense: Smith-Morra Gambit #2,3,24
NujCv5Fy,True,1470330000000.0,1470330000000.0,47,mate,white,15+5,irishockey,1636,firoj012,1364,e4 d5 exd5 Qxd5 Nf3 e5 Nc3 Qd6 Bb5+ c6 Be2 Nf6 O-O e4 Ne1 Qe5 d3 Bb4 Nxe4 Bd6 Nxd6+ Qxd6 Qd2 Na6 Qe3+ Be6 b3 O-O-O Qxa7 Nd5 Bg5 f6 Be3 Nc3 Bf3 Bd5 Bxd5 Qxd5 Bb6 Ne2+ Kh1 Rd7 Qa8+ Nb8 Ba7 Qa5 Qxb8#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,47
CxPe6xJ8,False,1490915077318.0,1490915213641.0,31,draw,draw,10+0,rickyisking69,1234,angelokzx,1500,g4 Nf6 Bg2 Nxg4 h3 Nf6 c4 d5 Qb3 Be6 Qxb7 Nbd7 cxd5 Bxd5 Bxd5 Nxd5 Qxd5 Nf6 Qc6+ Nd7 Qd5 Nf6 Qc6+ Nd7 Qd5 Nf6 Qc6+ Nd7 Qd5 Nf6 Qc6+,A00,Grob Opening,1,31
8kalyRfy,True,1503290000000.0,1503290000000.0,91,mate,white,5+8,dubaandras,1525,tahastanly,1343,e4 e5 Nf3 Bc5 Bc4 Nf6 Ng5 Bxf2+ Kxf2 Nxe4+ Nxe4 Qh4+ Ke3 Qf4+ Kd3 c6 Bxf7+ Qxf7 Rf1 Qd5+ Ke3 Qd4+ Kf3 Rf8+ Kg3 Rxf1 Qxf1 Qxe4 d3 Qg6+ Kf2 d5 Kg1 Na6 Nc3 d4 Ne4 Bf5 Ng3 Be6 Bd2 O-O-O Ba5 b6 Bd2 Kd7 c3 Ke7 cxd4 exd4 Ne4 Rf8 Bg5+ Ke8 Nd6+ Kd7 Qxf8 Qxg5 Ne4 Qe3+ Kh1 Qxd3 Qd6+ Ke8 Qxe6+ Kd8 Nd6 Nc7 Qc8+ Ke7 Nf5+ Kf6 Qf8+ Ke5 Re1+ Kf4 Nxg7+ Kg4 Qc8+ Kh4 g3+ Kg5 Re5+ Kf6 Rf5+ Kxg7 Qxc7+ Kg6 Qf7+ Kh6 Qf6#,C40,King's Pawn Game: Busch-Gass Gambit,4,91
sqRiBJRW,True,1473680000000.0,1473690000000.0,30,resign,black,5+8,fox26666,1298,swaltersson,1800,e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 Bc5 O-O d6 Bxf7+ Kxf7 d3 Bg4 Bg5 h6 h3 Bxf3 gxf3 hxg5 Qd2 Nh5 Nd5 Nf4 Nxf4 exf4 Rae1 Qd7 Re3 Qxh3,C50,Four Knights Game: Italian Variation,8,30
Yauk9bld,True,1504470000000.0,1504470000000.0,117,mate,white,15+0,baranornarli,1795,naumi,1811,d4 Nf6 c4 e6 Nf3 d5 Bg5 h6 Bxf6 Qxf6 Nc3 c6 cxd5 cxd5 a3 Nc6 Nb5 Qd8 e3 a6 Nc3 Bd6 Bd3 O-O O-O b5 e4 dxe4 Bxe4 Bb7 d5 exd5 Bxd5 Qb6 Bxf7+ Rxf7 Qxd6 Rd8 Qe6 Rf8 Ne5 Kh7 Nxf7 Bc8 Qe4+ g6 Nd5 Qa7 Nf6+ Kg7 Ne8+ Kxf7 Nd6+ Kg7 Qxc6 Rf6 Qxc8 Rxd6 Rac1 Qd4 Rc7+ Kf6 Qf8+ Kg5 Qe7+ Kh5 Qe2+ Kg5 Qe3+ Kf6 Qxd4+ Rxd4 Rc6+ Ke5 Rxg6 Rd2 Rb1 Kf5 Rxh6 Kg5 Rxa6 b4 Ra5+ Kf4 axb4 Ke4 f3+ Ke3 b5 Kd3 Ra3+ Kc2 Rf1 Kxb2 Ra8 Kc3 f4 Rb2 Rb8 Kc4 b6 Kc5 Rc1+ Kb5 f5 Ka6 f6 Rxb6 Rxb6+ Kxb6 f7 Kb7 f8=Q Kb6 Qb4+ Ka6 Ra1#,D30,Queen's Gambit Declined: Capablanca,8,117
24GTWaT7,True,1504378395443.0,1504378839008.0,35,resign,white,5+5,sepiroth,2210,holyship,2131,c3 Nf6 Qc2 g6 e4 d6 d4 Bg7 f4 O-O e5 Nfd7 Bc4 c5 e6 fxe6 Bxe6+ Kh8 Nf3 Nb6 Bxc8 Qxc8 O-O cxd4 Re1 e5 fxe5 dxe5 Nxe5 dxc3 Qxc3 Nc6 Bh6 Nd5 Nxg6+,A00,Saragossa Opening,1,35
ungcUXYT,False,1503850000000.0,1503850000000.0,49,mate,white,10+0,brandonbos,1480,lilinat,944,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 a6 d3 b5 Bb3 Nd4 Nxd4 exd4 Nd5 Nxd5 Bxd5 Bb4+ c3 Ba5 b4 Bb6 Bxa8 dxc3 O-O O-O Bd5 c6 Bb3 d5 a4 bxa4 Rxa4 Qd6 Re1 dxe4 dxe4 Qf4 Bxf4 h6 e5 Bf5 e6 a5 bxa5 Re8 exf7+ Kf8 fxe8=Q#,C46,Four Knights Game: Italian Variation,7,49
Bwz5Avk3,True,1502359200604.0,1502359745335.0,80,resign,black,10+0,cedrus,1722,ed84,1794,e4 e6 d4 d5 e5 c5 c3 Nc6 Bb5 Bd7 Bxc6 Bxc6 f4 cxd4 cxd4 Bb4+ Nc3 Ne7 Ne2 O-O O-O f6 a3 Ba5 b4 Bc7 b5 Bd7 a4 fxe5 dxe5 Bb6+ Kh1 Nf5 Ba3 Rf7 Qd3 d4 Ne4 Ne3 Rfc1 Rc8 Nd6 Rxc1+ Rxc1 Rf8 Nxb7 Qa8 Qe4 Bc8 Nd6 Qxe4 Nxe4 Bb7 N2g3 Rxf4 Kg1 Rxe4 Nxe4 Bxe4 Bc5 Bxc5 Rxc5 d3 Kf2 d2 Ke2 d1=Q+ Kxe3 Qd3+ Kf4 g5+ Kxg5 Qe3+ Kf6 Qxc5 Kxe6 Bxg2 Kf6 Qb6+,C02,French Defense: Advance Variation,8,80
VMry8u17,False,1423174466668.0,1423174996710.0,52,resign,white,10+0,levp,1500,dogmang,1326,e4 h5 Nc3 f6 d4 Nh6 Be2 g6 Bxh5 gxh5 Qxh5+ Nf7 Qg6 Rh6 Bxh6 Bxh6 Nf3 e6 O-O Bg5 h4 Bf4 g3 f5 Qg8+ Ke7 Qxd8+ Kxd8 gxf4 fxe4 Nxe4 Na6 Nfg5 Nh8 a3 c5 dxc5 e5 fxe5 Ng6 Rad1 Nxe5 Rfe1 Nf3+ Nxf3 d5 Rxd5+ Bd7 Ne5 Nxc5 Nxc5 Rc8,B00,Goldsmith Defense,2,52
euio1Qsw,True,1504314275638.0,1504315177100.0,135,mate,white,10+0,indomable513,1788,jomax100,1892,d4 d5 Nf3 e6 Bf4 c5 e3 Nc6 c3 Bd6 Bxd6 Qxd6 Bb5 c4 Ne5 Ne7 Qf3 O-O Nxc6 bxc6 Ba4 a5 Nd2 c5 Bc2 cxd4 exd4 Ng6 O-O e5 dxe5 Nxe5 Qg3 Qf6 Rae1 Re8 Nf3 Nxf3+ Qxf3 Bb7 Qxf6 gxf6 Ba4 Re5 f4 Re4 Bc2 Ree8 Kf2 Bc6 Rxe8+ Rxe8 Re1 Rb8 b3 cxb3 axb3 a4 bxa4 Rb2 Re2 Bxa4 Bxa4 Rb1 g3 Ra1 Bb5 Ra5 c4 d4 Rd2 d3 Rxd3 Ra2+ Kg1 Re2 Rc3 Re1+ Kf2 Rb1 Bd7 Rd1 Bf5 Rd2+ Kg1 Rd1+ Kg2 Rd2+ Kh3 Ra2 c5 Ra5 g4 Ra7 c6 Rc7 Kh4 Kg7 Be4 h6 f5 Kf8 Kh5 Ke7 Kxh6 Rc8 Kg7 Rc7 h4 Ke8 h5 Ke7 h6 Rc8 h7 Kd6 h8=Q Rc7 Qd8+ Ke5 Qxc7+ Kd4 Qxf7 Ke5 c7 Kf4 c8=Q Kg5 Qxf6+ Kf4 Qc7+ Kxg4 Qg6+ Kh4 Qd8#,D02,Queen's Pawn Game: Zukertort Variation,3,135
L8zrI5BD,True,1501975403565.0,1501976106646.0,53,mate,white,10+0,viswannabe,1136,fandmlancaster2,1307,e4 d6 Nf3 e5 Nc3 Bg4 Bc4 Bxf3 Qxf3 Nf6 O-O Nc6 Nd5 Nd4 Qa3 Nxc2 Qa4+ Qd7 Qxc2 Nxd5 Bxd5 O-O-O Qb3 c6 Bc4 b5 Bd3 d5 exd5 cxd5 Bxb5 Qf5 Ba6+ Kd7 Qb7+ Kd6 Qxa7 Be7 b3 Ra8 Ba3+ Ke6 Qb6+ Kd7 Bxe7 Kxe7 Rac1 Rhb8 Rc7+ Kd8 Qd6+ Ke8 Qe7#,C41,Philidor Defense #2,4,53
xYEVgk0W,True,1503249886356.0,1503249964166.0,11,resign,white,10+0,piechess97,1290,thegrim123321,1371,e4 e5 Nf3 Nc6 Bb5 Nf6 d4 a6 Ba4 d6 d5,C77,Ruy Lopez: Morphy Defense |  Mackenzie Variation,9,11
TeckPGgd,False,1504365143107.0,1504365687643.0,54,mate,black,8+0,kerilka,1718,mika2012,1776,e4 e5 b3 Nf6 Nc3 d5 d3 d4 Nce2 Bb4+ Bd2 Qd6 a3 Bxa3 b4 Bxb4 Bxb4 Qxb4+ Qd2 Nc6 c3 dxc3 Nxc3 Nd4 Rb1 Qd6 g3 Bg4 Be2 Bxe2 Ngxe2 Nf3+ Kd1 Nxd2 Kxd2 Ng4 Rhc1 Nxf2 Nb5 Qxd3+ Ke1 O-O Kxf2 f5 exf5 Rxf5+ Ke1 Raf8 Nf4 exf4 gxf4 Rxf4 Rc2 Rf1#,C20,King's Pawn Opening: 2.b3,3,54
Bc9pIkNz,True,1487730000000.0,1487730000000.0,96,resign,white,10+0,tuing206,1471,kevchod,1454,e4 c5 Qh5 d6 Bc4 e6 Qf3 Nc6 Bb5 Bd7 Bxc6 Bxc6 d3 Nf6 Bg5 c4 Bxf6 Qxf6 Qxf6 gxf6 dxc4 d5 exd5 exd5 cxd5 Bxd5 f3 Bg7 a3 O-O Nc3 Rfe8+ Kf2 Bc6 Nh3 f5 Ne2 Bb5 Nef4 Bd4+ Kg3 Be5 a4 Bc6 Kh4 Bxb2 Rab1 Bf6+ Kh5 Rab8 g4 fxg4 Kxg4 Bd7+ Kg3 Bxa4 Kf2 Bh4+ Kf1 Bxc2 Rg1+ Kf8 Rc1 Ba4 Rg4 Bb5+ Kg2 Bf6 Nd5 Re2+ Kg3 Be5+ f4 Bd6 Nf6 Re3+ Kf2 Re2+ Kf3 Re6 Nxh7+ Ke7 N7g5 Rg6 Re1+ Kf6 Ne4+ Kf5 Rxg6 Kxg6 Nxd6 Bc6+ Kf2 Rh8 Rg1+ Kf6,B20,Sicilian Defense,2,96
WPk9Kwqq,True,1468860000000.0,1468860000000.0,73,resign,white,10+0,sharpness-v,2242,adictochesser,1967,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 d3 b5 Bb3 Bc5 O-O d6 Bg5 Be6 c3 h6 Bh4 g5 Bg3 h5 Nxg5 Bxb3 Qxb3 Qe7 Bh4 Rg8 Nd2 O-O-O a4 b4 Nh7 Na5 Qc2 Rg6 Nxf6 Rxf6 Bxf6 Qxf6 cxb4 Bxb4 Nc4 Nxc4 Qxc4 Bc5 Qxa6+ Kd7 Qb5+ Ke7 a5 Rg8 Kh1 h4 h3 Qg5 Rg1 Bxf2 a6 Qg3 Qb7 Kd7 a7 Be3 a8=Q Bf4 Qxc7+ Ke6 Qa2+ Kf6 Qaxf7+ Kg5 Qce7+,C77,Ruy Lopez: Morphy Defense |  Anderssen Variation,9,73
Rwnbibv3,True,1496080000000.0,1496080000000.0,39,resign,white,20+30,lordaza,1581,ecstasydrug,1495,d4 d5 e3 Nc6 a3 Nf6 c4 Bf5 Nc3 e6 h3 Ne4 cxd5 Nxc3 bxc3 exd5 c4 Be4 Nf3 Be7 cxd5 Qxd5 Be2 O-O O-O Nd8 Bb2 c5 dxc5 Bxc5 Qxd5 Bxd5 Ne5 Bc6 Bf3 Bb5 Rfe1 Ba6 Nd7,D00,Queen's Pawn Game #2,3,39
LtHu5Lrp,True,1502280791208.0,1502281691477.0,43,mate,white,20+5,mrunank,1585,yash26,1500,c4 e6 d3 Qf6 Nf3 Nc6 Nc3 Bb4 Bd2 Ne5 Nxe5 Qxe5 g3 Bxc3 Bxc3 Qc5 Bxg7 Nh6 Bxh8 e5 Bg2 Qb4+ Qd2 Qf8 Bxe5 Ng4 Bxc7 Qc5 Qf4 Nf6 O-O Nh5 Qe4+ Kf8 Bf4 Nf6 Qe5 Qb6 a3 a5 Bg5 Ng4 Qh8#,A13,English Opening: Agincourt Defense,2,43
YOP2cned,True,1412914928126.0,1412915270965.0,29,resign,white,9+0,snowden,1535,pooperic,1160,e4 d5 Nf3 d4 Bc4 Qd6 e5 Qb4 Bb3 Qb6 O-O f5 exf6 exf6 Re1+ Kd8 c3 Kd7 cxd4 Qd6 Nc3 Be7 Nb5 f5 Nxd6 Kxd6 d3 Bg5 Nxg5,A06,Zukertort Opening: Tennison Gambit,3,29
ebd3vFKU,True,1405522157877.0,1405522988870.0,52,mate,black,10+0,truskawka904,1376,voodooo,1263,e4 Nf6 Qf3 Nc6 Nc3 e5 a3 d6 h3 Nd4 Qd3 Bd7 Rb1 a6 b4 Bb5 Qe3 Bxf1 Kxf1 Nxc2 Qg5 h6 Qg3 g5 Nf3 c6 Rb2 Nd4 d3 Qb6 Nd5 cxd5 Rc2 Nxc2 Qxg5 Bg7 Qxg7 Rg8 Qxf6 dxe4 dxe4 Qb5+ Kg1 Qd3 Nh4 Qxe4 g3 Qd4 Qxh6 Rxg3+ Kf1 Qd1#,B02,Alekhine Defense,2,52
MChE1gRm,False,1504184199200.0,1504186955876.0,59,resign,white,20+0,zher0,1702,shaeila89,1380,e4 c5 c3 d5 exd5 Qxd5 d4 Nc6 Nf3 Bg4 Be2 Nf6 Ne5 Nxe5 dxe5 Qxe5 Qa4+ Kd8 Be3 Bd7 Qb3 Nd5 Qxb7 Rc8 Qxa7 e6 Qa5+ Ke8 c4 Nf6 Nc3 Bd6 O-O-O Ne4 f4 Qf5 g4 Qg6 Nxe4 Qxe4 Qd2 Rc6 Bxc5 Rxc5 Qxd6 Rxc4+ Bxc4 Qxc4+ Kb1 Qe4+ Ka1 Qb7 f5 exf5 Rhe1+ Kd8 Qe7+ Kc7 Qc5+,B22,Sicilian Defense: Alapin Variation |  Barmen Defense,6,59
JLuFHWJA,True,1490800000000.0,1490800000000.0,27,resign,black,10+0,ethan_3f,1407,ramannam,1461,e4 c5 Nf3 Nc6 Bc4 Nf6 d3 g6 Be3 Bg7 Bxc5 e6 Bd4 d5 exd5 Nxd5 Bxg7 Nf4 Rg1 Rg8 Bd4 Nxd4 Nxd4 Qxd4 c3 Qe5+ Qe2,B30,Sicilian Defense: Old Sicilian,4,27
atgsbOBS,True,1503870000000.0,1503870000000.0,87,mate,white,10+0,tabellaria,1515,blackphish,1379,e4 d5 exd5 Qxd5 Nc3 Qd4 Nf3 Qf6 Nd5 Qd6 Bc4 e6 Nc3 Nc6 d4 Qb4 Qe2 a6 O-O f6 Nd5 Qb6 Nxb6 cxb6 Bxe6 Bxe6 Qxe6+ Nce7 d5 Rd8 d6 Rd7 dxe7 Rxe7 Qc8+ Kf7 Bg5 h6 Qc4+ Ke8 Rad1 hxg5 Rfe1 Rxe1+ Rxe1+ Kd8 Qd5+ Kc7 Qf7+ Ne7 Rxe7+ Bxe7 Qxe7+ Kc6 Qxg7 Rd8 h3 Rd1+ Kh2 Rc1 Qxf6+ Kc7 Qg7+ Kc6 Qg6+ Kc7 Qxg5 Rxc2 Qf4+ Kc6 Qf6+ Kc7 Qe5+ Kc6 Qe4+ Kd6 Qxc2 b5 Qg6+ Kc5 Qe6 b4 b3 Kb5 Qd6 a5 Nd4#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,87
cAqO10XZ,True,1453113525415.0,1453114405195.0,67,mate,white,8+5,noob47,1397,bobblehead9898,1319,e4 d5 exd5 Nf6 Nc3 Bg4 f3 Bh5 g4 Bg6 Bc4 Qd6 d4 e5 dxe6 fxe6 Nge2 Nc6 Bf4 Qd7 O-O Na5 Bb5 c6 Bd3 Rd8 a4 Bxd3 Qxd3 h5 Qg6+ Ke7 g5 Rh6 gxf6+ gxf6 Bxh6 Nc4 Bxf8+ Kxf8 Qxf6+ Qf7 Qxd8+ Qe8 Qxe8+ Kxe8 Ng3 Ne3 Rfe1 Nxc2 Rxe6+ Kd7 Ree1 b5 axb5 h4 bxc6+ Kxc6 d5+ Kc5 Nge4+ Kc4 Ra4+ Kb3 Rc1 Kxb2 Rb1#,B01,Scandinavian Defense: Modern Variation #2,4,67
1Xih6fBW,False,1503690000000.0,1503690000000.0,63,resign,white,10+0,axelpro446,1501,claude38,1509,e4 Nc6 d4 d5 e5 Bf5 Bf4 e6 Nc3 Nb4 Rc1 Ne7 a3 Nbc6 Nf3 Ng6 g3 Be7 Bg2 Bg4 h3 Bxf3 Bxf3 Na5 h4 O-O Be3 Nc4 b3 Nxe3 fxe3 Bxa3 Ra1 Bb4 Qd3 Ne7 Ra4 Bxc3+ Qxc3 Nf5 Kf2 c6 Rha1 a6 Qc5 f6 Rb4 Qd7 Qb6 fxe5 dxe5 Rab8 Qc5 Nh6 Kg2 Qf7 Rf1 Ng4 Rxg4 Qf5 Rf4 Qd3 cxd3,B00,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,5,63
HchSDKVl,True,1503060000000.0,1503060000000.0,135,mate,white,20+15,divu7,1555,javad_korani,1454,d4 d5 c4 dxc4 e3 Be6 Nc3 a6 Qa4+ Nc6 g3 Bd5 f3 b5 Qc2 Nb4 Qd1 Nf6 a3 Nc6 Nxd5 Qxd5 Bg2 e6 e4 Qd7 Ne2 Be7 O-O O-O b4 h6 Bb2 a5 d5 exd5 exd5 Nxd5 f4 axb4 Qxd5 Qxd5 Bxd5 Ra6 Bxc6 Rxc6 axb4 Re6 Nd4 Re4 Nc6 Re8 Nxe7+ R8xe7 Bc3 Re3 Rfe1 Rxe1+ Rxe1 Rd7 Re3 f6 Kg2 Kf7 Kf3 Kg6 g4 h5 h4 hxg4+ Kxg4 c6 h5+ Kh6 Re8 Kh7 Rc8 Rd3 Be1 Rd1 Bg3 Rb1 Rxc6 Rxb4 Rb6 c3 Rc6 Rb3 Be1 b4 Kf5 Rb1 Bxc3 bxc3 Rxc3 Rb5+ Kg4 Kh6 f5 Rb4+ Kg3 Kxh5 Rc7 Rg4+ Kf3 Kg5 Rxg7+ Kxf5 Rxg4 Ke6 Kf4 Kf7 Kf5 Kf8 Rg6 Ke7 Rxf6 Kd7 Ra6 Kc7 Ke5 Kb7 Rh6 Kc7 Kd5 Kd7 Rh7+ Ke8 Kd6 Kf8 Ra7 Ke8 Rb7 Kd8 Rb8#,D20,Queen's Gambit Accepted: Old Variation,5,135
